	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
78	-0.35	-5.936e-11	5.936e-11	5896226415.094339	0.0	0.0	0.35	5.936e-11	22.497578392570745	0.0	5.936e-11	0.0	0.0059359999999999994	0.0	3500000.0	0.0	1.6960000000000001e-10	0.0	0.5916079783099616	Memristive
79	-0.3	-1.431e-10	1.431e-10	2096436058.7002096	0.0	0.0	0.3	1.431e-10	21.46350462504021	0.0	1.431e-10	0.0	0.01431	0.0	3000000.0	0.0	4.77e-10	0.0	0.5477225575051661	Memristive
80	-0.25	-3.178e-10	3.178e-10	786658275.6450598	0.0	0.0	0.25	3.178e-10	20.48330450070604	0.0	3.178e-10	0.0	0.031779999999999996	0.0	2500000.0	0.0	1.2712e-09	0.0	0.5	Memristive
81	-0.2	5.793e-11	5.793e-11	-3452442603.141723	0.0	0.0	0.2	5.793e-11	21.962347818385915	0.0	5.793e-11	0.0	0.0057929999999999995	0.0	2000000.0000000002	0.0	2.8965e-10	0.0	0.4472135954999579	Memristive
82	-0.15	2.991e-10	2.991e-10	-501504513.5406219	0.0	0.0	0.15	2.991e-10	20.033123165406764	0.0	2.991e-10	0.0	0.02991	0.0	1500000.0	0.0	1.994e-09	0.0	0.3872983346207417	Memristive
83	-0.1	-7.185e-12	7.185e-12	13917884481.558804	0.0	0.0	0.1	7.185e-12	23.356440503403515	0.0	7.185e-12	0.0	0.0007185000000000001	0.0	1000000.0000000001	0.0	7.184999999999999e-11	0.0	0.31622776601683794	Memristive
84	-0.05	-2.169e-10	2.169e-10	230520977.40894422	0.0	0.0	0.05	2.169e-10	19.25585242454173	0.0	2.169e-10	0.0	0.02169	0.0	500000.00000000006	0.0	4.338e-09	0.0	0.22360679774997896	Memristive
85	-0.0	1.546e-10	1.546e-10	-0.0	-0.0	1.546e-10	0.0	1.546e-10	0.0	1.546e-10	1.546e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
86	0.0	2.08e-11	2.08e-11	0.0	0.0	2.08e-11	0.0	2.08e-11	0.0	2.08e-11	2.08e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
87	0.05	-1.003e-12	1.003e-12	-49850448654.03789	0.05	-1.003e-12	0.0	0.0	24.63229333339476	1.003e-12	0.0	-0.0001003	0.0	500000.00000000006	0.0	-2.006e-11	0.0	0.22360679774997896	0.0	Memristive
88	0.1	-4.49e-11	4.49e-11	-2227171492.2049	0.1	-4.49e-11	0.0	0.0	21.523998228186294	4.49e-11	0.0	-0.00449	0.0	1000000.0000000001	0.0	-4.49e-10	0.0	0.31622776601683794	0.0	Memristive
89	0.15	-2.14e-10	2.14e-10	-700934579.4392523	0.15	-2.14e-10	0.0	0.0	20.367925116020814	2.14e-10	0.0	-0.0214	0.0	1500000.0	0.0	-1.4266666666666667e-09	0.0	0.3872983346207417	0.0	Memristive
90	0.2	3.558e-11	3.558e-11	5621135469.364812	0.2	3.558e-11	0.0	0.0	22.449799521256757	3.558e-11	0.0	0.0035580000000000004	0.0	2000000.0000000002	0.0	1.779e-10	0.0	0.4472135954999579	0.0	Memristive
91	0.25	3.467e-10	3.467e-10	721084511.1047015	0.25	3.467e-10	0.0	0.0	20.39626690211768	3.467e-10	0.0	0.03467	0.0	2500000.0	0.0	1.3868e-09	0.0	0.5	0.0	Memristive
92	0.3	4.828e-11	4.828e-11	6213753106.876554	0.3	4.828e-11	0.0	0.0	22.55003091537328	4.828e-11	0.0	0.004828	0.0	3000000.0	0.0	1.6093333333333335e-10	0.0	0.5477225575051661	0.0	Memristive
93	0.35	4.761e-11	4.761e-11	7351396765.385423	0.35	4.761e-11	0.0	0.0	22.718156168223445	4.761e-11	0.0	0.0047610000000000005	0.0	3500000.0	0.0	1.3602857142857143e-10	0.0	0.5916079783099616	0.0	Memristive
94	0.4	-1.602e-10	1.602e-10	-2496878901.3732834	0.4	-1.602e-10	0.0	0.0	21.638307349420135	1.602e-10	0.0	-0.016020000000000003	0.0	4000000.0000000005	0.0	-4.0049999999999996e-10	0.0	0.6324555320336759	0.0	Memristive
95	0.45	1.33e-10	1.33e-10	3383458646.6165414	0.45	1.33e-10	0.0	0.0	21.94216429148902	1.33e-10	0.0	0.0133	0.0	4500000.0	0.0	2.9555555555555555e-10	0.0	0.6708203932499369	0.0	Memristive
